duplicate_group,n,n_classes,n_splits,classes,splits
870,1,1,1,Normal,train_source
871,1,1,1,Normal,train_source
872,1,1,1,Normal,train_source
873,1,1,1,Normal,train_source
874,1,1,1,Normal,train_source
875,1,1,1,Normal,train_source
876,1,1,1,Normal,train_source
877,1,1,1,Normal,train_source
878,1,1,1,Normal,train_source
879,1,1,1,Normal,train_source
880,1,1,1,Normal,train_source
881,1,1,1,Normal,train_source
882,1,1,1,Normal,train_source
883,1,1,1,Normal,train_source
884,1,1,1,Normal,train_source
885,3,2,1,Normal|Pneumonia,train_source
886,1,1,1,Normal,train_source
887,1,1,1,Normal,train_source
888,1,1,1,Normal,train_source
889,1,1,1,Normal,train_source
890,1,1,1,Normal,train_source
891,1,1,1,Normal,train_source
892,1,1,1,Normal,train_source
893,1,1,1,Normal,train_source
894,1,1,1,Normal,train_source
895,1,1,1,Normal,train_source
896,1,1,1,Normal,train_source
897,1,1,1,Normal,train_source
898,1,1,1,Normal,train_source
899,2,1,1,Normal,train_source
900,1,1,1,Normal,train_source
901,1,1,1,Normal,train_source
902,1,1,1,Normal,train_source
903,1,1,1,Normal,train_source
904,1,1,1,Normal,train_source
905,1,1,1,Normal,train_source
906,1,1,1,Normal,train_source
907,1,1,1,Normal,train_source
908,1,1,1,Normal,train_source
909,1,1,1,Normal,train_source
910,1,1,1,Normal,train_source
911,1,1,1,Normal,train_source
912,1,1,1,Normal,train_source
913,1,1,1,Normal,train_source
914,1,1,1,Normal,train_source
915,1,1,1,Normal,train_source
916,1,1,1,Normal,train_source
917,2,1,1,Normal,train_source
918,1,1,1,Normal,train_source
919,1,1,1,Normal,train_source
920,1,1,1,Normal,train_source
921,1,1,1,Normal,train_source
922,1,1,1,Normal,train_source
923,1,1,1,Normal,train_source
924,1,1,1,Normal,train_source
925,3,1,1,Normal,train_source
926,2,1,1,Normal,train_source
927,1,1,1,Normal,train_source
928,1,1,1,Normal,train_source
929,1,1,1,Normal,train_source
930,1,1,1,Normal,train_source
931,1,1,1,Normal,train_source
932,1,1,1,Normal,train_source
933,1,1,1,Normal,train_source
934,1,1,1,Normal,train_source
935,1,1,1,Normal,train_source
936,1,1,1,Normal,train_source
937,1,1,1,Normal,train_source
938,1,1,1,Normal,train_source
939,2,1,1,Normal,train_source
940,1,1,1,Normal,train_source
941,1,1,1,Normal,train_source
942,1,1,1,Normal,train_source
943,1,1,1,Normal,train_source
944,1,1,1,Normal,train_source
945,1,1,1,Normal,train_source
946,1,1,1,Normal,train_source
947,1,1,1,Normal,train_source
948,1,1,1,Normal,train_source
949,1,1,1,Normal,train_source
950,1,1,1,Normal,train_source
951,1,1,1,Normal,train_source
952,1,1,1,Normal,train_source
953,2,1,1,Normal,train_source
954,1,1,1,Normal,train_source
955,1,1,1,Normal,train_source
956,2,1,1,Normal,train_source
957,2,1,1,Normal,train_source
958,2,1,1,Normal,train_source
959,1,1,1,Normal,train_source
960,1,1,1,Normal,train_source
961,1,1,1,Normal,train_source
962,1,1,1,Normal,train_source
963,1,1,1,Normal,train_source
964,2,1,1,Normal,train_source
965,1,1,1,Normal,train_source
966,1,1,1,Normal,train_source
967,1,1,1,Normal,train_source
968,1,1,1,Normal,train_source
969,1,1,1,Normal,train_source
970,2,1,1,Normal,train_source
971,1,1,1,Normal,train_source
972,1,1,1,Normal,train_source
973,2,1,1,Normal,train_source
974,2,1,1,Normal,train_source
975,1,1,1,Normal,train_source
976,1,1,1,Normal,train_source
977,1,1,1,Normal,train_source
978,1,1,1,Normal,train_source
979,1,1,1,Normal,train_source
980,1,1,1,Normal,train_source
981,1,1,1,Normal,train_source
982,1,1,1,Normal,train_source
983,1,1,1,Normal,train_source
984,1,1,1,Normal,train_source
985,1,1,1,Normal,train_source
986,1,1,1,Normal,train_source
987,1,1,1,Normal,train_source
988,1,1,1,Normal,train_source
989,1,1,1,Normal,train_source
990,1,1,1,Normal,train_source
991,2,1,1,Normal,train_source
992,1,1,1,Normal,train_source
993,1,1,1,Normal,train_source
994,1,1,1,Normal,train_source
995,1,1,1,Normal,train_source
996,1,1,1,Normal,train_source
997,1,1,1,Normal,train_source
998,1,1,1,Normal,train_source
999,1,1,1,Normal,train_source
1000,1,1,1,Normal,train_source
1001,1,1,1,Normal,train_source
1002,1,1,1,Normal,train_source
1003,1,1,1,Normal,train_source
1004,1,1,1,Normal,train_source
1005,1,1,1,Normal,train_source
1006,1,1,1,Normal,train_source
1007,1,1,1,Normal,train_source
1008,1,1,1,Normal,train_source
1009,1,1,1,Normal,train_source
1010,1,1,1,Normal,train_source
1011,1,1,1,Normal,train_source
1012,1,1,1,Normal,train_source
1013,2,1,1,Normal,train_source
1014,1,1,1,Normal,train_source
1015,1,1,1,Normal,train_source
1016,1,1,1,Normal,train_source
1017,1,1,1,Normal,train_source
1018,1,1,1,Normal,train_source
1019,1,1,1,Normal,train_source
1020,1,1,1,Normal,train_source
1021,1,1,1,Normal,train_source
1022,1,1,1,Normal,train_source
1023,1,1,1,Normal,train_source
1024,1,1,1,Normal,train_source
1025,1,1,1,Normal,train_source
1026,1,1,1,Normal,train_source
1027,1,1,1,Normal,train_source
1028,1,1,1,Normal,train_source
1029,1,1,1,Normal,train_source
1030,1,1,1,Normal,train_source
1031,1,1,1,Normal,train_source
1032,2,1,1,Normal,train_source
1033,1,1,1,Normal,train_source
1034,1,1,1,Normal,train_source
1035,1,1,1,Normal,train_source
1036,2,1,1,Normal,train_source
1037,1,1,1,Normal,train_source
1038,1,1,1,Normal,train_source
1039,1,1,1,Normal,train_source
1040,1,1,1,Normal,train_source
1041,1,1,1,Normal,train_source
1042,1,1,1,Normal,train_source
1043,1,1,1,Normal,train_source
1044,1,1,1,Normal,train_source
1045,1,1,1,Normal,train_source
1046,1,1,1,Normal,train_source
1047,1,1,1,Normal,train_source
1048,1,1,1,Normal,train_source
1049,1,1,1,Normal,train_source
1050,1,1,1,Normal,train_source
1051,1,1,1,Normal,train_source
1052,1,1,1,Normal,train_source
1053,1,1,1,Normal,train_source
1054,1,1,1,Normal,train_source
1055,1,1,1,Normal,train_source
1056,1,1,1,Normal,train_source
1057,1,1,1,Normal,train_source
1058,1,1,1,Normal,train_source
1059,1,1,1,Normal,train_source
1060,1,1,1,Normal,train_source
1061,1,1,1,Normal,train_source
1062,1,1,1,Normal,train_source
1063,1,1,1,Normal,train_source
1064,1,1,1,Normal,train_source
1065,1,1,1,Normal,train_source
1066,1,1,1,Normal,train_source
1067,1,1,1,Normal,train_source
1068,1,1,1,Normal,train_source
1069,2,1,1,Normal,train_source
1070,1,1,1,Normal,train_source
1071,1,1,1,Normal,train_source
1072,1,1,1,Normal,train_source
1073,1,1,1,Normal,train_source
1074,1,1,1,Normal,train_source
1075,1,1,1,Normal,train_source
1076,1,1,1,Normal,train_source
1077,1,1,1,Normal,train_source
1078,1,1,1,Normal,train_source
1079,1,1,1,Normal,train_source
1080,1,1,1,Normal,train_source
1081,1,1,1,Normal,train_source
1082,1,1,1,Normal,train_source
1083,1,1,1,Normal,train_source
1084,2,1,1,Normal,train_source
1085,1,1,1,Normal,train_source
1086,1,1,1,Normal,train_source
1087,1,1,1,Normal,train_source
1088,1,1,1,Normal,train_source
1089,1,1,1,Normal,train_source
1090,1,1,1,Normal,train_source
1091,1,1,1,Normal,train_source
1092,1,1,1,Normal,train_source
1093,1,1,1,Normal,train_source
1094,1,1,1,Normal,train_source
1095,1,1,1,Normal,train_source
1096,1,1,1,Normal,train_source
1097,1,1,1,Normal,train_source
1098,1,1,1,Normal,train_source
1099,1,1,1,Normal,train_source
1100,1,1,1,Normal,train_source
1101,1,1,1,Normal,train_source
1102,2,1,1,Normal,train_source
1103,1,1,1,Normal,train_source
1104,1,1,1,Normal,train_source
1105,1,1,1,Normal,train_source
1106,1,1,1,Normal,train_source
1107,1,1,1,Normal,train_source
1108,1,1,1,Normal,train_source
1109,1,1,1,Normal,train_source
1110,1,1,1,Normal,train_source
1111,1,1,1,Normal,train_source
1112,1,1,1,Normal,train_source
1113,1,1,1,Normal,train_source
1114,1,1,1,Normal,train_source
1115,1,1,1,Normal,train_source
1116,1,1,1,Normal,train_source
1117,1,1,1,Normal,train_source
1118,1,1,1,Normal,train_source
1119,1,1,1,Normal,train_source
1120,1,1,1,Normal,train_source
1121,1,1,1,Normal,train_source
1122,1,1,1,Normal,train_source
1123,1,1,1,Normal,train_source
1124,1,1,1,Normal,train_source
1125,1,1,1,Normal,train_source
1126,1,1,1,Normal,train_source
1127,1,1,1,Normal,train_source
1128,1,1,1,Normal,train_source
1129,1,1,1,Normal,train_source
1130,1,1,1,Normal,train_source
1131,1,1,1,Normal,train_source
1132,1,1,1,Normal,train_source
1133,1,1,1,Normal,train_source
1134,1,1,1,Normal,train_source
1135,1,1,1,Normal,train_source
1136,1,1,1,Normal,train_source
1137,1,1,1,Normal,train_source
1138,1,1,1,Normal,train_source
1139,1,1,1,Normal,train_source
1140,1,1,1,Normal,train_source
1141,1,1,1,Normal,train_source
1142,1,1,1,Normal,train_source
1143,1,1,1,Normal,train_source
1144,1,1,1,Normal,train_source
1145,1,1,1,Normal,train_source
1146,1,1,1,Normal,train_source
1147,1,1,1,Normal,train_source
1148,1,1,1,Normal,train_source
1149,1,1,1,Normal,train_source
1150,1,1,1,Normal,train_source
1151,1,1,1,Normal,train_source
1152,1,1,1,Normal,train_source
1153,1,1,1,Normal,train_source
1154,1,1,1,Normal,train_source
1155,1,1,1,Normal,train_source
1156,1,1,1,Normal,train_source
1157,1,1,1,Normal,train_source
1158,1,1,1,Normal,train_source
1159,1,1,1,Normal,train_source
1160,2,1,1,Normal,train_source
1161,1,1,1,Normal,train_source
1162,1,1,1,Normal,train_source
1163,1,1,1,Normal,train_source
1164,1,1,1,Normal,train_source
1165,1,1,1,Normal,train_source
1166,1,1,1,Normal,train_source
1167,1,1,1,Normal,train_source
1168,1,1,1,Normal,train_source
1169,1,1,1,Normal,train_source
1170,1,1,1,Normal,train_source
1171,1,1,1,Normal,train_source
1172,1,1,1,Normal,train_source
1173,2,1,1,Normal,train_source
1174,1,1,1,Normal,train_source
1175,1,1,1,Normal,train_source
1176,1,1,1,Normal,train_source
1177,1,1,1,Normal,train_source
1178,1,1,1,Normal,train_source
1179,1,1,1,Normal,train_source
1180,1,1,1,Normal,train_source
1181,1,1,1,Normal,train_source
1182,2,1,1,Normal,train_source
1183,1,1,1,Normal,train_source
1184,1,1,1,Normal,train_source
1185,1,1,1,Normal,train_source
1186,1,1,1,Normal,train_source
1187,1,1,1,Normal,train_source
1188,2,1,1,Normal,train_source
1189,1,1,1,Normal,train_source
1190,1,1,1,Normal,train_source
1191,2,1,1,Normal,train_source
1192,1,1,1,Normal,train_source
1193,1,1,1,Normal,train_source
1194,1,1,1,Normal,train_source
1195,1,1,1,Normal,train_source
1196,1,1,1,Normal,train_source
1197,1,1,1,Normal,train_source
1198,1,1,1,Normal,train_source
1199,1,1,1,Normal,train_source
1200,1,1,1,Pneumonia,train_source
1201,1,1,1,Pneumonia,train_source
1202,1,1,1,Pneumonia,train_source
1203,1,1,1,Pneumonia,train_source
1204,1,1,1,Pneumonia,train_source
1205,1,1,1,Pneumonia,train_source
1206,1,1,1,Pneumonia,train_source
1207,1,1,1,Pneumonia,train_source
1208,1,1,1,Pneumonia,train_source
1209,1,1,1,Pneumonia,train_source
1210,1,1,1,Pneumonia,train_source
1211,1,1,1,Pneumonia,train_source
1212,1,1,1,Pneumonia,train_source
1213,1,1,1,Pneumonia,train_source
1214,1,1,1,Pneumonia,train_source
1215,1,1,1,Pneumonia,train_source
1216,1,1,1,Pneumonia,train_source
1217,1,1,1,Pneumonia,train_source
1218,1,1,1,Pneumonia,train_source
1219,1,1,1,Pneumonia,train_source
1220,1,1,1,Pneumonia,train_source
1221,1,1,1,Pneumonia,train_source
1222,1,1,1,Pneumonia,train_source
1223,1,1,1,Pneumonia,train_source
1224,1,1,1,Pneumonia,train_source
1225,1,1,1,Pneumonia,train_source
1226,1,1,1,Pneumonia,train_source
1227,1,1,1,Pneumonia,train_source
1228,1,1,1,Pneumonia,train_source
1229,1,1,1,Pneumonia,train_source
1230,1,1,1,Pneumonia,train_source
1231,1,1,1,Pneumonia,train_source
1232,1,1,1,Pneumonia,train_source
1233,1,1,1,Pneumonia,train_source
1234,1,1,1,Pneumonia,train_source
1235,1,1,1,Pneumonia,train_source
1236,1,1,1,Pneumonia,train_source
1237,1,1,1,Pneumonia,train_source
1238,1,1,1,Pneumonia,train_source
1239,1,1,1,Pneumonia,train_source
1240,1,1,1,Pneumonia,train_source
1241,1,1,1,Pneumonia,train_source
1242,1,1,1,Pneumonia,train_source
1243,1,1,1,Pneumonia,train_source
1244,1,1,1,Pneumonia,train_source
1245,1,1,1,Pneumonia,train_source
1246,1,1,1,Pneumonia,train_source
1247,1,1,1,Pneumonia,train_source
1248,1,1,1,Pneumonia,train_source
1249,1,1,1,Pneumonia,train_source
1250,1,1,1,Pneumonia,train_source
1251,1,1,1,Pneumonia,train_source
1252,1,1,1,Pneumonia,train_source
1253,1,1,1,Pneumonia,train_source
1254,1,1,1,Pneumonia,train_source
1255,1,1,1,Pneumonia,train_source
1256,1,1,1,Pneumonia,train_source
1257,1,1,1,Pneumonia,train_source
1258,1,1,1,Pneumonia,train_source
1259,1,1,1,Pneumonia,train_source
1260,1,1,1,Pneumonia,train_source
1261,1,1,1,Pneumonia,train_source
1262,1,1,1,Pneumonia,train_source
1263,1,1,1,Pneumonia,train_source
1264,1,1,1,Pneumonia,train_source
1265,1,1,1,Pneumonia,train_source
1266,1,1,1,Pneumonia,train_source
1267,1,1,1,Pneumonia,train_source
1268,1,1,1,Pneumonia,train_source
1269,1,1,1,Pneumonia,train_source
1270,1,1,1,Pneumonia,train_source
1271,1,1,1,Pneumonia,train_source
1272,1,1,1,Pneumonia,train_source
1273,1,1,1,Pneumonia,train_source
1274,1,1,1,Pneumonia,train_source
1275,1,1,1,Pneumonia,train_source
1276,1,1,1,Pneumonia,train_source
1277,1,1,1,Pneumonia,train_source
1278,1,1,1,Pneumonia,train_source
1279,1,1,1,Pneumonia,train_source
1280,1,1,1,Pneumonia,train_source
1281,1,1,1,Pneumonia,train_source
1282,1,1,1,Pneumonia,train_source
1283,1,1,1,Pneumonia,train_source
1284,1,1,1,Pneumonia,train_source
1285,1,1,1,Pneumonia,train_source
1286,1,1,1,Pneumonia,train_source
1287,1,1,1,Pneumonia,train_source
1288,1,1,1,Pneumonia,train_source
1289,1,1,1,Pneumonia,train_source
1290,1,1,1,Pneumonia,train_source
1291,1,1,1,Pneumonia,train_source
1292,1,1,1,Pneumonia,train_source
1293,1,1,1,Pneumonia,train_source
1294,1,1,1,Pneumonia,train_source
1295,1,1,1,Pneumonia,train_source
1296,1,1,1,Pneumonia,train_source
1297,1,1,1,Pneumonia,train_source
1298,1,1,1,Pneumonia,train_source
1299,1,1,1,Pneumonia,train_source
1300,1,1,1,Pneumonia,train_source
1301,1,1,1,Pneumonia,train_source
1302,1,1,1,Pneumonia,train_source
1303,1,1,1,Pneumonia,train_source
1304,1,1,1,Pneumonia,train_source
1305,1,1,1,Pneumonia,train_source
1306,1,1,1,Pneumonia,train_source
1307,1,1,1,Pneumonia,train_source
1308,1,1,1,Pneumonia,train_source
1309,1,1,1,Pneumonia,train_source
1310,1,1,1,Pneumonia,train_source
1311,1,1,1,Pneumonia,train_source
1312,1,1,1,Pneumonia,train_source
1313,1,1,1,Pneumonia,train_source
1314,1,1,1,Pneumonia,train_source
1315,1,1,1,Pneumonia,train_source
1316,1,1,1,Pneumonia,train_source
1317,1,1,1,Pneumonia,train_source
1318,1,1,1,Pneumonia,train_source
1319,1,1,1,Pneumonia,train_source
1320,1,1,1,Pneumonia,train_source
1321,1,1,1,Pneumonia,train_source
1322,1,1,1,Pneumonia,train_source
1323,1,1,1,Pneumonia,train_source
1324,1,1,1,Pneumonia,train_source
1325,1,1,1,Pneumonia,train_source
1326,1,1,1,Pneumonia,train_source
1327,1,1,1,Pneumonia,train_source
1328,1,1,1,Pneumonia,train_source
1329,1,1,1,Pneumonia,train_source
1330,1,1,1,Pneumonia,train_source
1331,1,1,1,Pneumonia,train_source
1332,1,1,1,Pneumonia,train_source
1333,1,1,1,Pneumonia,train_source
1334,1,1,1,Pneumonia,train_source
1335,1,1,1,Pneumonia,train_source
1336,1,1,1,Pneumonia,train_source
1337,1,1,1,Pneumonia,train_source
1338,1,1,1,Pneumonia,train_source
1339,1,1,1,Pneumonia,train_source
1340,1,1,1,Pneumonia,train_source
1341,1,1,1,Pneumonia,train_source
1342,1,1,1,Pneumonia,train_source
1343,1,1,1,Pneumonia,train_source
1344,1,1,1,Pneumonia,train_source
1345,1,1,1,Pneumonia,train_source
1346,1,1,1,Pneumonia,train_source
1347,1,1,1,Pneumonia,train_source
1348,1,1,1,Pneumonia,train_source
1349,1,1,1,Pneumonia,train_source
1350,1,1,1,Pneumonia,train_source
1351,1,1,1,Pneumonia,train_source
1352,1,1,1,Pneumonia,train_source
1353,1,1,1,Pneumonia,train_source
1354,1,1,1,Pneumonia,train_source
1355,1,1,1,Pneumonia,train_source
1356,1,1,1,Pneumonia,train_source
1357,1,1,1,Pneumonia,train_source
1358,1,1,1,Pneumonia,train_source
1359,1,1,1,Pneumonia,train_source
1360,1,1,1,Pneumonia,train_source
1361,1,1,1,Pneumonia,train_source
1362,1,1,1,Pneumonia,train_source
1363,1,1,1,Pneumonia,train_source
1364,1,1,1,Pneumonia,train_source
1365,1,1,1,Pneumonia,train_source
1366,1,1,1,Pneumonia,train_source
1367,2,1,1,Pneumonia,train_source
1368,1,1,1,Pneumonia,train_source
1369,1,1,1,Pneumonia,train_source
1370,1,1,1,Pneumonia,train_source
1371,1,1,1,Pneumonia,train_source
1372,1,1,1,Pneumonia,train_source
1373,1,1,1,Pneumonia,train_source
1374,1,1,1,Pneumonia,train_source
1375,1,1,1,Pneumonia,train_source
1376,1,1,1,Pneumonia,train_source
1377,2,1,1,Pneumonia,train_source
1378,1,1,1,Pneumonia,train_source
1379,1,1,1,Pneumonia,train_source
1380,1,1,1,Pneumonia,train_source
1381,1,1,1,Pneumonia,train_source
1382,1,1,1,Pneumonia,train_source
1383,1,1,1,Pneumonia,train_source
1384,1,1,1,Pneumonia,train_source
1385,1,1,1,Pneumonia,train_source
1386,1,1,1,Pneumonia,train_source
1387,1,1,1,Pneumonia,train_source
1388,1,1,1,Pneumonia,train_source
1389,1,1,1,Pneumonia,train_source
1390,1,1,1,Pneumonia,train_source
1391,1,1,1,Pneumonia,train_source
1392,1,1,1,Pneumonia,train_source
1393,1,1,1,Pneumonia,train_source
1394,1,1,1,Pneumonia,train_source
1395,1,1,1,Pneumonia,train_source
1396,1,1,1,Pneumonia,train_source
1397,1,1,1,Pneumonia,train_source
1398,1,1,1,Pneumonia,train_source
1399,1,1,1,Pneumonia,train_source
1400,1,1,1,Pneumonia,train_source
1401,1,1,1,Pneumonia,train_source
1402,1,1,1,Pneumonia,train_source
1403,1,1,1,Pneumonia,train_source
1404,1,1,1,Pneumonia,train_source
1405,1,1,1,Pneumonia,train_source
1406,1,1,1,Pneumonia,train_source
1407,1,1,1,Pneumonia,train_source
1408,1,1,1,Pneumonia,train_source
1409,1,1,1,Pneumonia,train_source
1410,1,1,1,Pneumonia,train_source
1411,1,1,1,Pneumonia,train_source
1412,1,1,1,Pneumonia,train_source
1413,1,1,1,Pneumonia,train_source
1414,1,1,1,Pneumonia,train_source
1415,1,1,1,Pneumonia,train_source
1416,1,1,1,Pneumonia,train_source
1417,1,1,1,Pneumonia,train_source
1418,1,1,1,Pneumonia,train_source
1419,1,1,1,Pneumonia,train_source
1420,1,1,1,Pneumonia,train_source
1421,1,1,1,Pneumonia,train_source
1422,1,1,1,Pneumonia,train_source
1423,1,1,1,Pneumonia,train_source
1424,1,1,1,Pneumonia,train_source
1425,1,1,1,Pneumonia,train_source
1426,1,1,1,Pneumonia,train_source
1427,1,1,1,Pneumonia,train_source
1428,1,1,1,Pneumonia,train_source
1429,1,1,1,Pneumonia,train_source
1430,1,1,1,Pneumonia,train_source
1431,1,1,1,Pneumonia,train_source
1432,1,1,1,Pneumonia,train_source
1433,1,1,1,Pneumonia,train_source
1434,1,1,1,Pneumonia,train_source
1435,1,1,1,Pneumonia,train_source
1436,1,1,1,Pneumonia,train_source
1437,2,2,1,Normal|Pneumonia,train_source
1438,1,1,1,Pneumonia,train_source
1439,1,1,1,Pneumonia,train_source
1440,1,1,1,Pneumonia,train_source
1441,1,1,1,Pneumonia,train_source
1442,1,1,1,Pneumonia,train_source
1443,1,1,1,Pneumonia,train_source
1444,1,1,1,Pneumonia,train_source
1445,1,1,1,Pneumonia,train_source
1446,1,1,1,Pneumonia,train_source
1447,1,1,1,Pneumonia,train_source
1448,2,2,1,Normal|Pneumonia,train_source
1449,1,1,1,Pneumonia,train_source
1450,1,1,1,Pneumonia,train_source
1451,1,1,1,Pneumonia,train_source
1452,1,1,1,Pneumonia,train_source
1453,1,1,1,Pneumonia,train_source
1454,2,1,1,Pneumonia,train_source
1455,1,1,1,Pneumonia,train_source
1456,1,1,1,Pneumonia,train_source
1457,1,1,1,Pneumonia,train_source
